1382,8031,0,8257537,5,505
2386,8031,1,8257537,7,715
1595,8031,2,8257537,12,1251
2684,8031,3,8257537,4,527
3089,8031,4,8257537,9,798
2671,8031,5,8257537,10,1188
1196,8032,0,8257537,5,422
2323,8032,1,8257537,9,859
1871,8032,2,8257537,11,1081
3090,8032,3,8257537,4,424
3091,8032,4,8257537,10,931
2006,8032,5,8257537,11,1167
4356,8037,0,7340033,5,396
4357,8037,1,7340033,7,677
4358,8037,2,7340033,9,725
4359,8037,3,7340033,7,592
4360,8037,4,7340033,8,731
547,8039,0,8257537,6,734
546,8039,1,8257537,9,952
1677,8039,2,8257537,10,1138
3092,8039,3,8257537,8,936
3093,8039,4,8257537,10,1152
3094,8040,0,8257537,6,609
2439,8040,1,8257537,8,817
2342,8040,2,8257537,9,959
3095,8040,3,8257537,5,608
3096,8040,4,8257537,9,944
2008,8040,5,8257537,11,1126
2567,8043,0,8257537,4,488
1210,8043,1,8257537,8,789
478,8043,2,8257537,10,1077
2689,8043,3,8257537,4,496
3097,8043,4,8257537,7,820
1712,8043,5,8257537,10,1044
1921,8044,0,8257537,3,353
2496,8044,1,8257537,5,526
2497,8044,2,8257537,5,559
3098,8044,3,8257537,4,454
3099,8044,4,8257537,5,560
557,8045,0,8257537,5,570
1238,8045,1,8257537,9,867
2034,8045,2,8257537,11,1379
3100,8045,3,8257537,5,563
3101,8045,4,8257537,8,865
2230,8045,5,8257537,11,1379
2711,8047,0,8257537,6,811
2614,8047,1,8257537,7,879
3103,8047,3,8257537,8,822
3104,8047,4,8257537,10,879
1479,8048,0,8257537,7,541
1206,8048,1,8257537,10,819
1473,8048,2,8257537,12,1123
3105,8048,3,8257537,8,605
3106,8048,4,8257537,10,819
2127,8048,5,8257537,12,1047
2560,8049,0,8257537,5,468
2192,8049,1,8257537,7,694
2380,8049,2,8257537,8,803
3107,8049,3,8257537,5,524
3108,8049,4,8257537,6,685
3109,8049,5,8257537,9,795
2440,9000,0,8257537,6,706
3110,9000,1,8257537,9,979
1469,9000,2,8257537,10,1144
2823,9000,3,8257537,7,705
3111,9000,4,8257537,10,981
1901,9000,5,8257537,12,1254
2415,9001,0,8257537,4,429
1623,9001,1,8257537,8,790
2433,9001,2,8257537,9,1049
2761,9001,3,8257537,7,687
3112,9001,4,8257537,10,946
1902,9001,5,8257537,11,1364
1856,9002,0,8257537,3,357
2576,9002,1,8257537,6,753
1707,9002,2,8257537,8,910
2821,9002,3,8257537,7,635
3113,9002,4,8257537,9,927
2686,9002,5,8257537,10,995
2332,9006,0,8257537,4,375
3117,9006,1,8257537,8,804
2419,9006,2,8257537,9,983
3118,9006,3,8257537,4,375
3119,9006,4,8257537,8,861
3120,9006,5,8257537,9,983
1157,9010,0,8257537,5,466
2395,9010,1,8257537,8,751
1158,9010,2,8257537,10,803
3123,9010,3,8257537,6,617
3124,9010,4,8257537,10,784
2337,9011,0,8257537,5,445
1619,9011,1,8257537,9,846
1135,9011,2,8257537,10,1155
3125,9011,3,8257537,5,441
3126,9011,4,8257537,9,866
2148,9011,5,8126465,10,1202
2309,9012,0,8257537,5,533
1617,9012,1,8257537,10,1026
814,9012,2,8257537,12,1300
3127,9012,3,8257537,4,510
2271,9012,4,8257537,11,1049
2546,9012,5,8257537,12,1661
614,9014,0,8257537,3,399
885,9014,1,8257537,6,752
615,9014,2,8257537,7,818
2679,9014,3,8257537,4,399
3128,9014,4,8257537,6,767
1658,9015,0,8257537,3,329
1425,9015,1,8257537,5,600
2257,9015,2,8257537,7,755
517,9015,3,8257537,3,329
2705,9015,4,8257537,6,614
1767,9016,0,8126465,4,420
2565,9016,1,8126465,6,603
234,9016,2,8126465,9,749
3867,9016,3,8126465,5,580
427,9016,4,8126465,8,771
1112,9016,5,8126465,10,961
1786,9018,0,8257537,3,359
2881,9018,1,8257537,8,646
491,9018,2,8257537,9,763
2522,9018,3,8257537,3,359
3129,9018,4,8257537,8,646
1075,9018,5,8257537,11,853
2040,9021,0,8257537,4,475
973,9021,1,8257537,5,589
2370,9021,2,8257537,8,1028
2697,9021,3,8257537,4,463
3130,9021,4,8257537,7,760
4361,9021,5,7340033,10,1087
1090,9026,0,8257537,6,668
1124,9026,1,8257537,9,839
1394,9026,2,8257537,10,925
3132,9026,3,8257537,8,797
2329,9026,4,8257537,11,1085
2478,9026,5,8257537,12,1267
1573,9027,0,8257537,5,468
200,9027,1,8257537,7,714
498,9027,2,8257537,8,908
2521,9027,3,8257537,4,468
2551,9027,4,8257537,7,708
798,9028,0,8257537,6,591
226,9028,1,8257537,9,901
227,9028,2,8257537,11,1161
2762,9028,3,8257537,7,710
2166,9028,4,8257537,11,1056
1883,9028,5,8257537,12,1562
1435,9029,0,8257537,6,532
2438,9029,1,8257537,9,864
1951,9029,2,8257537,9,935
3133,9029,3,8257537,6,637
3134,9029,4,8257537,9,890
732,9029,5,8257537,10,1005
2414,9030,0,8257537,5,534
2604,9030,1,8257537,7,704
1366,9030,2,8257537,10,1038
3135,9030,3,8257537,5,598
3136,9030,4,8257537,8,762
2648,9030,5,8257537,10,1037
2335,9032,0,8257537,4,393
1184,9032,1,8257537,8,818
1735,9032,2,8257537,10,939
3137,9032,3,8257537,5,581
3138,9032,4,8257537,8,818
1313,9032,5,8257537,8,879
991,9034,0,8257537,3,351
716,9034,1,8257537,8,806
804,9034,2,8257537,9,947
2776,9034,3,8257537,5,351
426,9034,4,8257537,8,793
2489,9037,0,8257537,6,503
2635,9037,1,8257537,9,963
356,9037,2,8257537,10,1137
3139,9037,3,8257537,6,634
3140,9037,4,8257537,9,924
1903,9037,5,8257537,11,1132
3141,9038,0,8257537,7,695
1665,9038,1,8257537,10,985
386,9038,2,8257537,12,1177
2827,9038,3,8257537,7,632
3142,9038,4,8257537,8,790
2611,9038,5,8257537,10,1110
2308,9039,0,8257537,4,333
2574,9039,1,8257537,6,506
1476,9039,2,8257537,10,898
3143,9039,3,8257537,4,333
3144,9039,4,8257537,10,861
147,9042,0,8126465,5,433
2317,9042,1,8126465,9,921
634,9042,2,8126465,10,1046
3868,9042,3,8126465,4,427
2795,9042,4,8126465,7,673
3869,9042,5,8126465,9,960
3145,9044,0,8257537,5,557
2558,9044,1,8257537,8,843
1729,9044,2,8257537,10,990
2631,9044,3,8257537,6,604
3146,9044,4,8257537,8,832
2276,9045,0,8257537,5,509
467,9045,1,8257537,8,784
468,9045,2,8257537,10,1032
3147,9045,3,8257537,5,519
3148,9045,4,8257537,9,786
2282,9045,5,8257537,11,1055
3899,9046,0,7864321,5,468
3900,9046,1,7864321,6,621
3901,9046,2,7864321,10,963
3902,9046,3,7864321,6,636
3903,9046,4,7864321,9,912
3904,9046,5,7864321,10,1023
1274,9048,0,8257537,6,671
2818,9048,1,8257537,8,824
1126,9048,2,8257537,10,1001
3149,9048,3,8257537,8,715
3150,9048,4,8257537,10,978
562,9051,0,8257537,7,766
561,9051,1,8257537,10,938
1162,9051,2,8257537,10,1188
3151,9051,3,8257537,6,803
3152,9051,4,8257537,9,1036
1108,9051,5,8257537,10,1102
2407,9052,0,8257537,7,691
1561,9052,1,8257537,10,937
3153,9052,3,8257537,9,993
733,9052,4,8257537,11,1254
870,9054,0,8257537,5,423
800,9054,1,8257537,6,644
1414,9054,2,8257537,10,910
3154,9054,3,8257537,5,420
3155,9054,4,8257537,8,662
3156,9054,5,8257537,9,989
2183,9055,0,8257537,4,397
1373,9055,1,8257537,6,685
2405,9055,2,8257537,7,727
3157,9055,3,8257537,4,439
3158,9055,4,8257537,6,518
3159,9055,5,8257537,8,725
897,9057,0,8257537,4,405
1218,9057,1,8257537,6,508
523,9057,2,8257537,11,959
3160,9057,3,8257537,6,521
3161,9057,4,8257537,9,817
2172,9057,5,8257537,12,1151
1113,9058,0,8257537,3,363
2559,9058,1,8257537,8,750
429,9058,2,8257537,9,889
2638,9058,3,8257537,3,381
3162,9058,4,8257537,8,825
1550,9058,5,8257537,10,984
2382,9059,0,8257537,5,478
2735,9059,1,8257537,9,875
1672,9059,2,8257537,10,1062
3163,9059,3,8257537,5,440
3164,9059,4,8257537,7,620
1543,9059,5,8257537,10,1044
788,10001,0,8257537,5,455
2843,10001,1,8257537,8,852
125,10001,2,8257537,9,931
2828,10001,3,8257537,7,509
3165,10001,4,8257537,9,805
2328,10001,5,8257537,11,1040
1308,10002,0,8257537,6,598
2319,10002,1,8257537,7,865
1530,10002,2,8257537,10,1089
3166,10002,3,8257537,6,596
3167,10002,4,8257537,7,779
1416,10002,5,8257537,11,1159
2377,10004,0,8257537,8,855
1673,10004,1,8257537,10,1376
1836,10004,2,8257537,11,1607
3168,10004,3,8257537,6,778
3169,10004,4,8257537,10,1185
2333,10004,5,8257537,12,1639
3170,10005,0,7995393,2,245
3171,10005,1,7995393,4,331
3172,10005,2,7995393,5,386
3173,10005,3,7995393,3,245
3174,10005,4,7995393,4,386
2082,10006,0,8257537,4,448
1560,10006,1,8257537,8,829
1398,10006,2,8257537,10,1131
2737,10006,3,8257537,4,450
3175,10006,4,8257537,8,854
2325,10009,0,8257537,7,651
2432,10009,1,8257537,8,855
2427,10009,2,8257537,9,1146
3176,10009,3,8257537,6,624
3177,10009,4,8257537,9,858
2062,10009,5,8257537,11,1178
2214,10010,0,8257537,5,510
2612,10010,1,8257537,7,702
1599,10010,2,8257537,9,1037
3178,10010,3,8257537,5,522
3179,10010,4,8257537,8,738
2636,10010,5,8257537,10,1088
3180,10012,0,7471105,3,298
3181,10012,1,7471105,6,533
4647,10012,2,7340033,9,719
3183,10012,3,7471105,5,548
3184,10012,4,7471105,6,665
4648,10012,5,7340033,9,808
1924,10013,0,8257537,4,440
2595,10013,1,8257537,9,930
599,10013,2,8257537,9,1031
3186,10013,3,8257537,5,521
3187,10013,4,8257537,9,967
1865,10013,5,8257537,9,967
145,10016,0,8257537,4,485
1254,10016,1,8257537,9,903
520,10016,2,8257537,11,1167
2311,10016,3,8257537,4,484
3190,10016,4,8257537,10,908
1344,10017,0,8257537,4,458
2615,10017,1,8257537,7,901
2258,10017,2,8257537,8,1023
2678,10017,3,8257537,4,457
2431,10017,4,8257537,7,886
1287,10018,0,8257537,3,328
1240,10018,1,8257537,8,768
1968,10018,2,8257537,11,1134
2777,10018,3,8257537,6,519
3191,10018,4,8257537,8,765
742,10018,5,8257537,11,1190
2283,10019,0,8257537,6,602
2129,10019,1,8257537,7,835
369,10019,2,8257537,10,1086
3192,10019,3,8257537,6,621
3193,10019,4,8257537,9,828
1741,10019,5,8257537,10,1160
846,10020,0,8257537,6,652
1720,10020,1,8257537,9,841
1213,10020,2,8257537,10,1094
3194,10020,3,8257537,6,683
3195,10020,4,8257537,10,882
1181,10020,5,8257537,11,1159
1153,10022,0,8257537,6,636
360,10022,1,8257537,10,979
1711,10022,2,8257537,12,1287
3196,10022,3,8257537,8,867
3197,10022,4,8257537,10,1153
1900,10022,5,8257537,12,1411
903,10023,0,8257537,4,392
443,10023,1,8257537,10,807
902,10023,2,8257537,10,838
3198,10023,3,8257537,4,384
3199,10023,4,8257537,10,771
2029,10023,5,8257537,11,830
718,10024,0,8257537,7,799
177,10024,1,8257537,10,1156
1622,10024,2,8257537,11,1377
2783,10024,3,8257537,7,815
3200,10024,4,8257537,9,1087
1605,10024,5,8257537,11,1400
1877,10025,0,8257537,6,622
1219,10025,1,8257537,9,1016
1728,10025,2,8257537,11,1215
3201,10025,3,8257537,6,604
3202,10025,4,8257537,10,1038
2475,10025,5,8257537,12,1417
2848,10028,0,8257537,8,847
316,10028,1,8257537,12,1281
1475,10028,2,8257537,12,1446
3206,10028,3,8257537,8,855
3207,10028,4,8257537,10,1140
1282,10028,5,8257537,12,1553
541,10033,0,8257537,6,613
1229,10033,1,8257537,8,850
1195,10033,2,8257537,10,1205
3211,10033,3,8257537,5,660
3212,10033,4,8257537,8,858
2118,10033,5,8257537,11,1208
2286,10034,0,8257537,5,470
583,10034,1,8257537,9,975
1762,10034,2,8257537,9,1088
3213,10034,3,8257537,6,692
3214,10034,4,8257537,9,945
1722,10034,5,8257537,10,1233
1748,10035,0,8257537,4,346
2352,10035,1,8257537,8,767
1747,10035,2,8257537,9,881
3215,10035,3,8257537,5,614
3216,10035,4,8257537,8,767
1045,10035,5,8257537,10,957
1505,10036,0,8257537,5,474
2572,10036,1,8257537,9,888
1426,10036,2,8257537,10,1013
2770,10036,3,8257537,5,573
3217,10036,4,8257537,9,1002
1364,10036,5,8257537,10,1119
1830,10037,0,8257537,5,471
2608,10037,1,8257537,7,729
979,10037,2,8257537,10,915
3218,10037,3,8257537,5,597
3219,10037,4,8257537,10,911
1391,10037,5,8257537,10,1011
1084,10038,0,8257537,5,505
2505,10038,1,8257537,7,839
2383,10038,2,8257537,8,1021
3220,10038,3,8257537,5,649
3221,10038,4,8257537,8,954
1046,10038,5,8257537,10,1084
786,10040,0,8257537,5,546
1211,10040,1,8257537,10,1016
1974,10040,2,8257537,11,1383
3222,10040,3,8257537,7,729
2280,10040,4,8257537,10,1016
2180,10040,5,8257537,12,1455
823,10041,0,8257537,5,533
591,10041,1,8257537,9,1008
1220,10041,2,8257537,11,1371
3223,10041,3,8257537,5,533
3224,10041,4,8257537,8,1008
3905,10041,5,7864321,11,1607
451,10042,0,8257537,5,548
2369,10042,1,8257537,8,836
450,10042,2,8257537,10,1010
3225,10042,3,8257537,5,550
3226,10042,4,8257537,10,838
2647,10042,5,8257537,10,984
907,10046,0,8257537,4,416
2246,10046,1,8257537,6,585
492,10046,2,8257537,9,775
2685,10046,3,8257537,4,418
3233,10046,4,8257537,8,586
1047,10046,5,8257537,10,776
1769,10047,0,8257537,5,510
1440,10047,1,8257537,6,727
1906,10047,2,8257537,9,971
3234,10047,3,8257537,5,523
3235,10047,4,8257537,9,731
1063,10047,5,8257537,10,1087
2001,10048,0,8257537,4,478
1429,10048,1,8257537,6,626
2402,10048,2,8257537,7,810
3236,10048,3,8257537,6,478
3237,10048,4,8257537,7,645
2411,10048,5,8257537,9,923
1572,10049,0,8257537,5,439
577,10049,1,8257537,9,832
2124,10049,2,8257537,12,1452
2809,10049,3,8257537,4,444
3238,10049,4,8257537,10,862
2544,10049,5,8257537,12,1557
3239,10052,0,8257537,5,466
2616,10052,1,8257537,9,1049
1681,10052,2,8257537,10,1311
2811,10052,3,8257537,4,466
3240,10052,4,8257537,9,1049
2115,10052,5,8257537,12,1409
1829,10053,0,8257537,4,385
1230,10053,1,8257537,8,643
1667,10053,2,8257537,10,1074
2334,10053,3,8257537,3,385
3241,10053,4,8257537,7,643
2285,10053,5,8257537,11,1074
2556,11001,0,8257537,5,417
2381,11001,1,8257537,7,675
2195,11001,2,8257537,11,1000
2662,11001,3,8257537,4,417
3242,11001,4,8257537,7,746
2176,11001,5,8257537,12,1001
2441,11002,0,8257537,6,469
2487,11002,1,8257537,7,663
1671,11002,2,8257537,10,875
3243,11002,3,8257537,5,455
2653,11002,4,8257537,8,700
1136,11002,5,8257537,10,930
1868,11004,0,8257537,5,566
1177,11004,1,8257537,9,960
1526,11004,2,8257537,10,1155
3245,11004,3,8257537,6,621
3246,11004,4,8257537,9,935
2670,11004,5,8257537,10,1094
660,11005,0,8257537,5,569
2210,11005,1,8257537,8,861
268,11005,2,8257537,9,1028
3247,11005,3,8257537,5,566
3248,11005,4,8257537,9,884
1541,11005,5,8257537,10,978
1779,11007,0,8257537,4,419
408,11007,1,8257537,8,725
1165,11007,2,8257537,9,880
2677,11007,3,8257537,4,419
3249,11007,4,8257537,8,725
974,11008,0,8257537,6,573
3250,11008,1,8257537,8,950
1794,11008,2,8257537,11,1436
3251,11008,3,8257537,5,573
3252,11008,4,8257537,8,989
4362,11008,5,7340033,11,1400
1772,11009,0,8257537,5,553
2322,11009,1,8257537,7,750
2462,11009,2,8257537,10,866
3253,11009,3,8257537,5,546
3254,11009,4,8257537,7,746
2281,11009,5,8257537,9,873
1766,11010,0,8257537,5,541
314,11010,1,8257537,9,996
1161,11010,2,8257537,10,1111
2751,11010,3,8257537,5,522
3255,11010,4,8257537,8,897
2128,11010,5,8257537,12,1139
1700,11011,0,8257537,5,480
2788,11011,1,8257537,7,744
1657,11011,2,8257537,9,1006
3256,11011,3,8257537,4,451
3257,11011,4,8257537,7,736
2188,11012,0,8257537,5,545
1292,11012,1,8257537,9,1061
2123,11012,2,8257537,11,1310
3258,11012,3,8257537,5,564
3259,11012,4,8257537,9,1038
1353,11012,5,8257537,10,1139
795,11013,0,8257537,5,517
2193,11013,1,8257537,8,973
1984,11013,2,8257537,11,1446
2523,11013,3,8257537,4,512
3260,11013,4,8257537,9,1109
1904,11013,5,8257537,11,1568
1821,11014,0,8257537,5,469
474,11014,1,8257537,10,745
1259,11014,2,8257537,11,951
3261,11014,3,8257537,4,469
1556,11014,4,8257537,11,744
1464,11015,0,8257537,2,230
2013,11015,1,8257537,5,530
1909,11015,2,8257537,7,644
2018,11015,3,8257537,2,230
3262,11015,4,8257537,6,507
764,11018,0,8257537,5,529
2304,11018,1,8257537,8,755
2303,11018,2,8257537,9,948
3264,11018,3,8257537,5,521
3265,11018,4,8257537,8,751
2289,11018,5,8126465,11,1058
1500,11019,0,8257537,3,247
580,11019,1,8257537,6,574
1761,11019,2,8257537,9,937
2016,11019,3,8257537,3,247
2780,11019,4,8257537,6,574
2067,11025,0,8257537,5,489
2223,11025,1,8257537,7,747
1221,11025,2,8257537,11,1062
3266,11025,3,8257537,5,451
3267,11025,4,8257537,8,729
1319,11025,5,8257537,10,1086
1773,11026,0,8257537,5,422
434,11026,1,8257537,11,1111
480,11026,2,8257537,12,1414
3268,11026,3,8257537,5,473
3269,11026,4,8257537,10,1031
1419,11026,5,8257537,12,1730
1060,11027,0,8257537,4,343
878,11027,1,8257537,6,532
1625,11027,2,8257537,9,769
2510,11027,3,8257537,3,359
3270,11027,4,8257537,7,553
1777,11028,0,8257537,5,536
1624,11028,1,8257537,8,874
1430,11028,2,8257537,10,992
3271,11028,3,8257537,6,535
3272,11028,4,8257537,9,855
1857,11028,5,8257537,10,989
2562,11030,0,8257537,5,534
281,11030,1,8257537,11,916
1643,11030,2,8257537,12,1231
2759,11030,3,8257537,7,534
1893,11030,4,8257537,12,879
2547,11030,5,8257537,12,1178
2209,11031,0,8257537,5,462
2156,11031,1,8257537,6,737
531,11031,2,8257537,11,1097
2537,11031,3,8257537,4,462
3273,11031,4,8257537,6,735
1408,11031,5,8257537,10,1039
357,11032,0,8257537,5,567
315,11032,1,8257537,9,975
141,11032,2,8257537,11,1184
3274,11032,3,8257537,5,611
3275,11032,4,8257537,9,941
2063,11032,5,8257537,11,1232
919,11033,0,8257537,3,344
1004,11033,1,8257537,6,562
918,11033,2,8257537,7,712
2738,11033,3,8257537,4,344
2731,11033,4,8257537,6,562
2088,11034,0,8257537,5,553
2483,11034,1,8257537,7,747
1739,11034,2,8257537,11,1019
3276,11034,3,8257537,5,496
3277,11034,4,8257537,9,767
436,11035,0,8257537,5,559
292,11035,1,8257537,9,894
678,11035,2,8257537,11,1114
3278,11035,3,8257537,6,558
1862,11035,4,8257537,8,861
1325,11035,5,8257537,11,1055
1019,11036,0,8257537,5,537
406,11036,1,8257537,8,888
407,11036,2,8257537,9,948
3279,11036,3,8257537,5,464
2832,11036,4,8257537,7,689
1311,11036,5,8257537,8,903
2046,11037,0,8257537,9,771
135,11037,1,8257537,12,1116
1597,11037,2,8257537,12,1301
3280,11037,3,8257537,10,754
2170,11037,4,8257537,12,1110
1078,11037,5,8257537,12,1344
1387,11038,0,8257537,5,546
646,11038,1,8257537,7,786
702,11038,2,8257537,8,990
3281,11038,3,8257537,5,547
3282,11038,4,8257537,7,818
2704,11038,5,8257537,9,1027
1587,11040,0,8257537,5,642
985,11040,1,8257537,10,1386
750,11040,2,8257537,12,1834
3283,11040,3,8257537,5,659
3284,11040,4,8257537,9,997
2178,11040,5,8257537,12,1739
760,11043,0,8257537,3,299
787,11043,1,8257537,5,431
1217,11043,2,8257537,10,826
2507,11043,3,8257537,3,298
2584,11043,4,8257537,5,425
3285,11043,5,8257537,8,653
4363,11049,0,7340033,5,498
4364,11049,1,7340033,7,773
4365,11049,2,7340033,8,858
4366,11049,3,7340033,5,498
4367,11049,4,7340033,8,773
4368,11049,5,7340033,8,858
1444,11050,0,8257537,6,691
2810,11050,1,8257537,9,1029
1128,11050,2,8257537,10,1241
2826,11050,3,8257537,7,724
3286,11050,4,8257537,9,1029
2239,11050,5,8257537,11,1155
1687,11051,0,8257537,5,531
713,11051,1,8257537,8,797
2404,11051,2,8257537,9,932
3287,11051,3,8257537,6,524
3288,11051,4,8257537,8,772
2588,11051,5,8257537,10,901
1506,11052,0,8257537,6,587
1562,11052,1,8257537,10,1103
317,11052,2,8257537,11,1222
2771,11052,3,8257537,6,588
2350,11052,4,8257537,12,1211
2476,11052,5,8257537,12,1456
719,12000,0,8257537,6,527
1454,12000,1,8257537,10,1066
1732,12000,2,8257537,10,1206
3289,12000,3,8257537,5,527
3290,12000,4,8257537,10,1048
848,12002,0,8257537,5,558
293,12002,1,8257537,10,1118
686,12002,2,8257537,11,1420
3292,12002,3,8257537,5,560
3293,12002,4,8257537,10,1171
2296,12002,5,8257537,11,1610
420,12003,0,8126465,3,285
2410,12003,1,8126465,9,947
421,12003,2,8126465,10,1042
2814,12003,3,8126465,4,396
2794,12003,4,8126465,8,856
3870,12003,5,8126465,9,943
675,12004,0,8257537,5,555
172,12004,1,8257537,10,1111
331,12004,2,8257537,12,2000
2553,12004,3,8257537,5,555
2030,12004,4,8257537,11,1104
2477,12004,5,8257537,12,2000
1059,12005,0,8257537,5,434
485,12005,1,8257537,7,598
2121,12005,2,8257537,9,957
3294,12005,3,8257537,5,433
3295,12005,4,8257537,10,598
1049,12006,0,8257537,5,654
1724,12006,1,8257537,8,949
1953,12006,2,8257537,9,1261
2806,12006,3,8257537,5,542
3296,12006,4,8257537,7,939
2005,12006,5,8257537,11,1471
1244,12007,0,8257537,7,697
1118,12007,1,8257537,10,1060
1642,12007,2,8257537,12,1527
3297,12007,3,8257537,6,697
3298,12007,4,8257537,10,1081
2073,12007,5,8257537,11,1215
1083,12008,0,8257537,5,561
2409,12008,1,8257537,9,930
1583,12008,2,8257537,11,1368
3299,12008,3,8257537,6,584
3300,12008,4,8257537,9,917
1897,12008,5,8257537,12,1554
851,12009,0,8257537,5,555
2722,12009,1,8257537,7,782
441,12009,2,8257537,10,1052
3301,12009,3,8257537,6,555
3302,12009,4,8257537,7,776
4369,12009,5,7340033,10,1073
838,12010,0,8257537,6,660
116,12010,1,8257537,9,969
117,12010,2,8257537,10,1363
2729,12010,3,8257537,7,640
3303,12010,4,8257537,8,733
1111,12010,5,8126465,10,1377
1080,12011,0,8257537,5,541
2618,12011,1,8257537,9,946
1763,12011,2,8257537,11,1243
3304,12011,3,8257537,5,540
3305,12011,4,8257537,9,936
1327,12011,5,8257537,11,1235
1053,12012,0,8257537,5,405
2384,12012,1,8257537,8,678
1174,12012,2,8257537,10,925
2669,12012,3,8257537,4,403
3306,12012,4,8257537,9,685
1056,12012,5,8257537,10,922
1086,12013,0,8257537,5,455
1257,12013,1,8257537,8,900
986,12013,2,8257537,10,1246
2815,12013,3,8257537,4,440
3307,12013,4,8257537,9,922
2165,12013,5,8257537,10,1175
794,12014,0,8126465,5,458
2150,12014,1,8126465,7,710
1606,12014,2,8126465,9,875
2314,12014,3,8126465,4,390
2793,12014,4,8126465,7,670
3871,12014,5,8126465,9,830
537,12015,0,8257537,5,571
1147,12015,1,8257537,10,1135
538,12015,2,8257537,11,1520
2752,12015,3,8257537,5,559
3308,12015,4,8257537,10,1089
2190,12015,5,8257537,11,1498
850,12016,0,8257537,6,630
88,12016,1,8257537,7,778
699,12016,2,8257537,10,1033
3309,12016,3,8257537,6,707
3310,12016,4,8257537,9,976
3311,12016,5,8257537,9,1070
1066,12018,0,8257537,5,555
2503,12018,1,8257537,8,883
1661,12018,2,8257537,10,1096
3312,12018,3,8257537,5,611
2861,12018,4,8257537,8,883
1260,12019,0,8257537,5,564
1017,12019,1,8257537,8,807
1987,12019,2,8257537,11,972
3313,12019,3,8257537,5,556
3314,12019,4,8257537,9,784
2264,12019,5,8257537,11,935
826,12020,0,8257537,4,440
1986,12020,1,8257537,7,773
506,12020,2,8257537,10,1100
2741,12020,3,8257537,4,461
3315,12020,4,8257537,7,774
1899,12020,5,8257537,12,1396
1095,12021,0,8257537,5,466
2421,12021,1,8257537,9,850
1302,12021,2,8257537,10,1051
2844,12021,3,8257537,5,465
3316,12021,4,8257537,8,791
2221,12021,5,8257537,11,1051
1093,12022,0,8257537,5,495
1018,12022,1,8257537,9,1000
1738,12022,2,8257537,10,1178
3317,12022,3,8257537,5,491
2862,12022,4,8257537,10,1000
1609,12023,0,8257537,3,334
762,12023,1,8257537,5,526
1641,12023,2,8257537,8,843
2021,12023,3,8257537,3,334
3318,12023,4,8257537,5,526
1317,12023,5,8257537,8,842
1092,12025,0,8257537,5,474
1159,12025,1,8257537,10,871
1895,12025,2,8257537,11,903
3319,12025,3,8257537,4,474
3320,12025,4,8257537,10,871
743,12025,5,8257537,11,1414
857,12026,0,8257537,4,479
964,12026,1,8257537,8,848
912,12026,2,8257537,9,1145
3321,12026,3,8257537,5,479
2863,12026,4,8257537,8,848
1088,12027,0,4587521,5,432
693,12027,1,4587521,6,545
2429,12027,2,4587521,7,661
3322,12027,3,4587521,5,432
3323,12027,4,4587521,6,545
3324,12027,5,4587521,8,661
367,12028,0,8257537,5,548
734,12028,1,8257537,7,864
674,12028,2,8257537,10,1309
3325,12028,3,8257537,5,552
3326,12028,4,8257537,7,884
1351,12028,5,8257537,11,1259
1023,12029,0,8257537,4,369
863,12029,1,8257537,6,498
530,12029,2,8257537,11,1034
2700,12029,3,8257537,4,368
3327,12029,4,8257537,9,723
2117,12029,5,8126465,11,1033
836,12030,0,8257537,5,492
2501,12030,1,8257537,8,956
475,12030,2,8257537,10,1156
3328,12030,3,8257537,5,493
3329,12030,4,8257537,8,880
1392,12030,5,8257537,11,1438
1054,12031,0,8257537,4,405
700,12031,1,8257537,6,590
701,12031,2,8257537,11,1278
3330,12031,3,8257537,4,464
3331,12031,4,8257537,8,644
1858,12031,5,8257537,9,829
1099,12034,0,8257537,5,599
2014,12034,1,8257537,8,892
1468,12034,2,8257537,10,1158
3332,12034,3,8257537,5,595
3333,12034,4,8257537,8,890
825,12036,0,8257537,5,409
1985,12036,1,8257537,8,829
403,12036,2,8257537,10,1103
2660,12036,3,8257537,4,396
3334,12036,4,8257537,8,831
954,12036,5,8257537,10,1057
1026,12037,0,8257537,7,414
348,12037,1,8257537,8,763
635,12037,2,8257537,10,873
3335,12037,3,8257537,5,414
375,12037,4,8257537,7,752
1979,12037,5,8257537,9,789
1343,12038,0,8257537,3,336
2206,12038,1,8257537,5,490
250,12038,2,8257537,9,837
2509,12038,3,8257537,3,336
3336,12038,4,8257537,5,490
2865,12038,5,8257537,9,873
1050,12040,0,8257537,4,401
2217,12040,1,8257537,8,728
522,12040,2,8257537,10,1010
3337,12040,3,8257537,4,401
3338,12040,4,8257537,7,728
3339,12040,5,8257537,9,1020
1098,12041,0,8257537,5,515
2375,12041,1,8257537,8,895
1477,12041,2,8257537,10,991
3340,12041,3,8257537,4,515
3341,12041,4,8257537,8,895
1082,12043,0,8257537,5,421
2313,12043,1,8257537,7,808
1718,12043,2,8257537,9,1077
3345,12043,3,8257537,5,421
3346,12043,4,8257537,8,819
1140,12043,5,8257537,10,1077
3348,12045,0,8257537,7,609
399,12045,1,8257537,10,869
398,12045,2,8257537,12,1073
3349,12045,3,8257537,6,579
3350,12045,4,8257537,10,863
852,12042,0,4063233,4,355
2518,12042,1,4063233,7,681
2623,12042,2,4063233,9,814
3342,12042,3,4063233,4,355
3343,12042,4,4063233,6,679
